measure,location,sex,age,cause,rei,metric,year,val,upper,lower
DALYs (Disability-Adjusted Life Years),Mexico,Male,15-19 years,Depressive disorders,All risk factors,Number,2017,1905.3631207904064,3951.2421595109927,592.7503301192125
DALYs (Disability-Adjusted Life Years),Mexico,Female,15-19 years,Depressive disorders,All risk factors,Number,2017,8239.404563376931,15645.721668495746,3208.5008744708125
DALYs (Disability-Adjusted Life Years),Mexico,Male,20-24 years,Depressive disorders,All risk factors,Number,2017,2402.1576679601194,5270.971962185436,642.5809790949895
DALYs (Disability-Adjusted Life Years),Mexico,Female,20-24 years,Depressive disorders,All risk factors,Number,2017,14109.345427342494,26937.054521111317,4993.828949237316
DALYs (Disability-Adjusted Life Years),Guyana,Male,10-14 years,Depressive disorders,All risk factors,Number,2017,13.35489334419519,27.668003658143462,4.496070585802764
DALYs (Disability-Adjusted Life Years),Guyana,Female,10-14 years,Depressive disorders,All risk factors,Number,2017,33.31827748891531,70.4201344419259,12.45757854438491
DALYs (Disability-Adjusted Life Years),Guyana,Male,15-19 years,Depressive disorders,All risk factors,Number,2017,49.55039946166211,103.42020851230913,16.642265019927983
DALYs (Disability-Adjusted Life Years),Guyana,Female,15-19 years,Depressive disorders,All risk factors,Number,2017,126.04073231549083,239.1028442477185,50.63413091671
DALYs (Disability-Adjusted Life Years),Guyana,Male,20-24 years,Depressive disorders,All risk factors,Number,2017,67.41381774441409,140.70765762139473,17.211999345355697
DALYs (Disability-Adjusted Life Years),Guyana,Female,20-24 years,Depressive disorders,All risk factors,Number,2017,194.96053154895705,373.45646297625143,65.47430016212839
DALYs (Disability-Adjusted Life Years),Bahrain,Male,10-14 years,Depressive disorders,All risk factors,Number,2017,26.21448384613351,56.4872639450535,8.914844234653122
DALYs (Disability-Adjusted Life Years),Bahrain,Female,10-14 years,Depressive disorders,All risk factors,Number,2017,24.45312063505323,55.06965581363854,8.334095535160765
DALYs (Disability-Adjusted Life Years),Bahrain,Male,15-19 years,Depressive disorders,All risk factors,Number,2017,60.54149682420293,129.4098715389064,18.262376211812562
DALYs (Disability-Adjusted Life Years),Bahrain,Female,15-19 years,Depressive disorders,All risk factors,Number,2017,83.50556739853326,168.58175662777546,27.326996467684683
DALYs (Disability-Adjusted Life Years),Bahrain,Male,20-24 years,Depressive disorders,All risk factors,Number,2017,65.5549264243565,143.51836040485665,16.725035867290718
DALYs (Disability-Adjusted Life Years),Bahrain,Female,20-24 years,Depressive disorders,All risk factors,Number,2017,118.35926633050282,241.0467238675353,30.661082367757434
DALYs (Disability-Adjusted Life Years),Colombia,Male,10-14 years,Depressive disorders,All risk factors,Number,2017,286.0711927052999,612.5780217466554,93.6886614901209
DALYs (Disability-Adjusted Life Years),Colombia,Female,10-14 years,Depressive disorders,All risk factors,Number,2017,514.1284348075175,1103.7232960577762,186.521671841676
DALYs (Disability-Adjusted Life Years),Colombia,Male,15-19 years,Depressive disorders,All risk factors,Number,2017,846.2183539894253,1750.2577871458818,295.9154546239599
DALYs (Disability-Adjusted Life Years),Colombia,Female,15-19 years,Depressive disorders,All risk factors,Number,2017,1720.7493832013677,3300.0633471162896,680.9014781571993
DALYs (Disability-Adjusted Life Years),Colombia,Male,20-24 years,Depressive disorders,All risk factors,Number,2017,1058.9225705328975,2197.6624640838018,345.73597490141026
DALYs (Disability-Adjusted Life Years),Colombia,Female,20-24 years,Depressive disorders,All risk factors,Number,2017,2354.593994053592,4445.242104329311,763.0812515259793
DALYs (Disability-Adjusted Life Years),Panama,Male,10-14 years,Depressive disorders,All risk factors,Number,2017,28.25214985666857,66.09837795780383,8.752008684914703
DALYs (Disability-Adjusted Life Years),Panama,Female,10-14 years,Depressive disorders,All risk factors,Number,2017,72.76953249907764,160.67156716957385,25.70331328141075
DALYs (Disability-Adjusted Life Years),Panama,Male,15-19 years,Depressive disorders,All risk factors,Number,2017,76.52385860838898,164.7489602367058,24.190669374988705
DALYs (Disability-Adjusted Life Years),Panama,Female,15-19 years,Depressive disorders,All risk factors,Number,2017,208.85894914180045,416.39445152243405,79.8324491114512
DALYs (Disability-Adjusted Life Years),Panama,Male,20-24 years,Depressive disorders,All risk factors,Number,2017,95.62174609731301,203.32633372457136,29.271184467259893
DALYs (Disability-Adjusted Life Years),Panama,Female,20-24 years,Depressive disorders,All risk factors,Number,2017,280.60537070209966,551.1058692304533,95.98001618537668
DALYs (Disability-Adjusted Life Years),Palestine,Male,10-14 years,Depressive disorders,All risk factors,Number,2017,291.6258074961976,638.5162676487447,98.06234324168577
DALYs (Disability-Adjusted Life Years),Palestine,Female,10-14 years,Depressive disorders,All risk factors,Number,2017,197.04483422048423,452.89012066321294,64.04709598304642
DALYs (Disability-Adjusted Life Years),Palestine,Male,15-19 years,Depressive disorders,All risk factors,Number,2017,584.1859696777021,1250.7777842598214,180.9402120228976
DALYs (Disability-Adjusted Life Years),Palestine,Female,15-19 years,Depressive disorders,All risk factors,Number,2017,606.3001055675094,1232.8038334442706,197.09115191647064
DALYs (Disability-Adjusted Life Years),Palestine,Male,20-24 years,Depressive disorders,All risk factors,Number,2017,614.5015281190152,1382.9656455724469,158.62655021089998
DALYs (Disability-Adjusted Life Years),Palestine,Female,20-24 years,Depressive disorders,All risk factors,Number,2017,878.7751271958302,1858.917456806596,203.03161299017276
DALYs (Disability-Adjusted Life Years),Oman,Male,10-14 years,Depressive disorders,All risk factors,Number,2017,67.48614386531013,146.2688105100615,23.188784296851452
DALYs (Disability-Adjusted Life Years),Oman,Female,10-14 years,Depressive disorders,All risk factors,Number,2017,90.69289041180112,189.2691434137167,32.44673706137239
DALYs (Disability-Adjusted Life Years),Oman,Male,15-19 years,Depressive disorders,All risk factors,Number,2017,136.3139038758637,288.0456271249767,44.278171114678926
DALYs (Disability-Adjusted Life Years),Oman,Female,15-19 years,Depressive disorders,All risk factors,Number,2017,234.436966314926,468.23866199967904,83.71539692658196
DALYs (Disability-Adjusted Life Years),Oman,Male,20-24 years,Depressive disorders,All risk factors,Number,2017,300.0273130770175,662.1530360053874,77.76169900734243
DALYs (Disability-Adjusted Life Years),Oman,Female,20-24 years,Depressive disorders,All risk factors,Number,2017,375.2174075204826,765.888403740575,103.11948973927299
DALYs (Disability-Adjusted Life Years),Chile,Male,10-14 years,Depressive disorders,All risk factors,Number,2017,226.7111179795751,502.1828891449691,71.77504737251193
DALYs (Disability-Adjusted Life Years),Chile,Female,10-14 years,Depressive disorders,All risk factors,Number,2017,547.9224581823303,1179.132400879185,188.52364175568184
DALYs (Disability-Adjusted Life Years),Chile,Male,15-19 years,Depressive disorders,All risk factors,Number,2017,764.5155626345978,1533.5427659969905,248.9898677205736
DALYs (Disability-Adjusted Life Years),Chile,Female,15-19 years,Depressive disorders,All risk factors,Number,2017,2131.7189184344716,3940.085776928968,873.7161870264614
DALYs (Disability-Adjusted Life Years),Chile,Male,20-24 years,Depressive disorders,All risk factors,Number,2017,964.0742510281655,2010.8512823884237,240.56443561882375
DALYs (Disability-Adjusted Life Years),Chile,Female,20-24 years,Depressive disorders,All risk factors,Number,2017,3155.5752271732244,6217.173011362579,1075.2930987761156
DALYs (Disability-Adjusted Life Years),Iran (Islamic Republic of),Male,10-14 years,Depressive disorders,All risk factors,Number,2017,1808.5540400874036,3709.5839923867643,663.8729926329728
DALYs (Disability-Adjusted Life Years),Iran (Islamic Republic of),Female,10-14 years,Depressive disorders,All risk factors,Number,2017,1297.4490711215437,2837.733417064141,452.99281123918564
DALYs (Disability-Adjusted Life Years),Iran (Islamic Republic of),Male,15-19 years,Depressive disorders,All risk factors,Number,2017,4628.092431991061,9296.181555435081,1575.4216821728205
DALYs (Disability-Adjusted Life Years),Iran (Islamic Republic of),Female,15-19 years,Depressive disorders,All risk factors,Number,2017,6042.749715301963,12393.015356937512,1812.946543842551
DALYs (Disability-Adjusted Life Years),Iran (Islamic Republic of),Male,20-24 years,Depressive disorders,All risk factors,Number,2017,6462.413433351602,13857.859261244925,1525.1614028864349
DALYs (Disability-Adjusted Life Years),Iran (Islamic Republic of),Female,20-24 years,Depressive disorders,All risk factors,Number,2017,12687.115497961533,26378.92924135111,2807.743728183991
DALYs (Disability-Adjusted Life Years),Algeria,Male,10-14 years,Depressive disorders,All risk factors,Number,2017,876.8359432296072,1846.5243743310634,308.49552882213055
DALYs (Disability-Adjusted Life Years),Algeria,Female,10-14 years,Depressive disorders,All risk factors,Number,2017,1325.3017152453058,2775.7560671476012,486.40884628232396
DALYs (Disability-Adjusted Life Years),Algeria,Male,15-19 years,Depressive disorders,All risk factors,Number,2017,1663.0307595338506,3565.2689905329253,519.8085624362959
DALYs (Disability-Adjusted Life Years),Algeria,Female,15-19 years,Depressive disorders,All risk factors,Number,2017,3410.7446113362503,6710.761687840539,1229.0461742381217
DALYs (Disability-Adjusted Life Years),Algeria,Male,20-24 years,Depressive disorders,All risk factors,Number,2017,1825.5703800418676,3909.587335924821,496.19050256070517
DALYs (Disability-Adjusted Life Years),Algeria,Female,20-24 years,Depressive disorders,All risk factors,Number,2017,4907.812391697537,9912.27185499569,1395.8736769441787
DALYs (Disability-Adjusted Life Years),Yemen,Male,10-14 years,Depressive disorders,All risk factors,Number,2017,1325.9261944460427,2651.414625319357,462.9025878247535
DALYs (Disability-Adjusted Life Years),Yemen,Female,10-14 years,Depressive disorders,All risk factors,Number,2017,1172.0306813957513,2470.4837619484433,403.4388997115041
DALYs (Disability-Adjusted Life Years),Yemen,Male,15-19 years,Depressive disorders,All risk factors,Number,2017,2442.949037712742,4969.669342678734,813.6216117068228
DALYs (Disability-Adjusted Life Years),Yemen,Female,15-19 years,Depressive disorders,All risk factors,Number,2017,3163.67148493256,6418.427458914213,1065.5520865968022
DALYs (Disability-Adjusted Life Years),Yemen,Male,20-24 years,Depressive disorders,All risk factors,Number,2017,2136.8839829651597,4490.968696128156,550.9904164504607
DALYs (Disability-Adjusted Life Years),Yemen,Female,20-24 years,Depressive disorders,All risk factors,Number,2017,4140.097607637179,8514.713595629399,967.250174550172
DALYs (Disability-Adjusted Life Years),Mozambique,Male,10-14 years,Depressive disorders,All risk factors,Number,2017,568.4131754967932,1230.894136892096,177.41009054994245
DALYs (Disability-Adjusted Life Years),Mozambique,Female,10-14 years,Depressive disorders,All risk factors,Number,2017,780.8717853700628,1746.754055889074,271.21149566603594
DALYs (Disability-Adjusted Life Years),Mozambique,Male,15-19 years,Depressive disorders,All risk factors,Number,2017,1355.6907647510109,2840.508809005935,444.62759401041126
DALYs (Disability-Adjusted Life Years),Mozambique,Female,15-19 years,Depressive disorders,All risk factors,Number,2017,2197.3230679918443,4414.8511365215245,785.8576056047057
DALYs (Disability-Adjusted Life Years),Mozambique,Male,20-24 years,Depressive disorders,All risk factors,Number,2017,1451.972154482513,2966.79015259272,452.65093076673486
DALYs (Disability-Adjusted Life Years),Mozambique,Female,20-24 years,Depressive disorders,All risk factors,Number,2017,2811.5647781018492,5683.436868178831,731.7079611970383
DALYs (Disability-Adjusted Life Years),Jordan,Male,10-14 years,Depressive disorders,All risk factors,Number,2017,368.34036578220287,771.0043984887757,128.07913422898608
DALYs (Disability-Adjusted Life Years),Jordan,Female,10-14 years,Depressive disorders,All risk factors,Number,2017,434.2695509872883,914.7170030456842,152.7382441858688
DALYs (Disability-Adjusted Life Years),Jordan,Male,15-19 years,Depressive disorders,All risk factors,Number,2017,710.1088813404826,1418.9144242311286,237.5689247953001
DALYs (Disability-Adjusted Life Years),Jordan,Female,15-19 years,Depressive disorders,All risk factors,Number,2017,1088.443282470004,2077.0887082221825,399.4542386073148
DALYs (Disability-Adjusted Life Years),Jordan,Male,20-24 years,Depressive disorders,All risk factors,Number,2017,680.9052215775768,1457.1542406276778,177.43034950322954
DALYs (Disability-Adjusted Life Years),Jordan,Female,20-24 years,Depressive disorders,All risk factors,Number,2017,1213.016896994931,2447.4989416762855,394.6159946412304
DALYs (Disability-Adjusted Life Years),Ethiopia,Male,10-14 years,Depressive disorders,All risk factors,Number,2017,1573.0666606299192,3417.5181463597005,536.2963508846509
DALYs (Disability-Adjusted Life Years),Ethiopia,Female,10-14 years,Depressive disorders,All risk factors,Number,2017,1732.4907482817641,3594.2793771814304,602.2321126427139
DALYs (Disability-Adjusted Life Years),Ethiopia,Male,15-19 years,Depressive disorders,All risk factors,Number,2017,4253.527675612019,8765.070623411148,1417.365428703646
DALYs (Disability-Adjusted Life Years),Ethiopia,Female,15-19 years,Depressive disorders,All risk factors,Number,2017,6638.728266909124,12431.090276006946,2157.5271022546513
DALYs (Disability-Adjusted Life Years),Ethiopia,Male,20-24 years,Depressive disorders,All risk factors,Number,2017,4886.364630964605,10006.292931585656,1665.5509912018338
DALYs (Disability-Adjusted Life Years),Ethiopia,Female,20-24 years,Depressive disorders,All risk factors,Number,2017,9754.926945166644,20239.582300800386,2242.3386574005935
DALYs (Disability-Adjusted Life Years),Guatemala,Male,10-14 years,Depressive disorders,All risk factors,Number,2017,156.32973708926758,337.7374005254157,46.19334999384941
